feature_id,semantic_source_feature_id,relevance_scaled,confidence_scaled,agreement,reliability,text_score,condition,llm_runs
F001740,F001718,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001741,F000155,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001742,F001857,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001743,F001797,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001744,F001076,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001745,F000911,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001746,F000870,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001747,F000373,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001748,F000320,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001749,F000230,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001750,F001721,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001751,F001434,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001752,F001882,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001753,F000647,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001754,F000620,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001755,F000244,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001756,F001442,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001757,F001393,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001758,F001455,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001759,F001875,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001760,F001083,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001761,F000712,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001762,F000823,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001763,F000057,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001764,F001603,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001765,F000738,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001766,F001653,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001767,F001975,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001768,F000984,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001769,F000264,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001770,F001411,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001771,F001921,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001772,F000742,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001773,F000864,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001774,F001684,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001775,F001806,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001776,F000735,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001777,F001570,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001778,F001470,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001779,F000974,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001780,F001547,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001781,F001030,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001782,F000643,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001783,F001026,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001784,F001330,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001785,F001347,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001786,F001974,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001787,F000339,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001788,F001810,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001789,F001737,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001790,F001391,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001791,F000486,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001792,F000233,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001793,F001109,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001794,F001585,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001795,F000809,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001796,F000713,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001797,F001924,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001798,F001544,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001799,F000541,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001800,F001257,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001801,F000812,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001802,F001397,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001803,F000448,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001804,F001145,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001805,F001751,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001806,F001609,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001807,F000303,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001808,F001780,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001809,F001021,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001810,F001595,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001811,F001624,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001812,F001201,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001813,F001783,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001814,F001337,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001815,F000523,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001816,F000020,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001817,F001914,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001818,F000865,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001819,F001119,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001820,F001919,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001821,F000736,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001822,F001811,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001823,F001250,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001824,F000729,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001825,F001691,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001826,F000218,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001827,F000883,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001828,F000868,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001829,F001197,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001830,F000046,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001831,F001540,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001832,F001039,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001833,F001096,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001834,F000248,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001835,F001046,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001836,F000724,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001837,F000829,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001838,F000965,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001839,F000556,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001840,F000927,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001841,F000854,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001842,F000776,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001843,F000412,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001844,F000820,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001845,F000182,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001846,F001323,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001847,F000558,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001848,F000436,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001849,F001132,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001850,F000898,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001851,F001147,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001852,F000519,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001853,F001123,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001854,F001115,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001855,F001939,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001856,F000976,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001857,F001449,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001858,F001785,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001859,F000071,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001860,F000637,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001861,F000173,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001862,F001542,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001863,F001051,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001864,F000319,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001865,F000208,0.5,1.0,0.5,0.5,0.5,permuted_seed_0019,3
F001866,F000062,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001867,F001910,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001868,F000029,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001869,F001628,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001870,F001208,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001871,F001175,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001872,F001539,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001873,F000918,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001874,F000370,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001875,F001663,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001876,F000310,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001877,F000988,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001878,F000122,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001879,F001068,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001880,F000195,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001881,F001221,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001882,F000045,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001883,F000909,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001884,F001010,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001885,F001094,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001886,F000061,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001887,F001448,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001888,F001255,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001889,F000532,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001890,F001130,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001891,F000790,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001892,F001555,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001893,F000583,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001894,F001188,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001895,F000926,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001896,F001236,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001897,F001475,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001898,F000817,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001899,F000593,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001900,F001151,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001901,F000806,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001902,F000484,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001903,F000802,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001904,F001550,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001905,F000877,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001906,F001064,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001907,F000275,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001908,F000070,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001909,F000314,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001910,F000636,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001911,F000680,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001912,F000632,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001913,F000826,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001914,F001170,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001915,F001756,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001916,F000705,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001917,F001655,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001918,F000651,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001919,F000954,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001920,F000116,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001921,F001187,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001922,F000115,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001923,F000469,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001924,F000027,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001925,F000060,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001926,F001163,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001927,F001821,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001928,F001317,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001929,F000681,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001930,F001266,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001931,F001763,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001932,F001506,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001933,F000980,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001934,F001453,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001935,F000504,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001936,F000595,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001937,F001900,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001938,F001106,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001939,F000276,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001940,F000739,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001941,F001716,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001942,F000067,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001943,F000576,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001944,F001203,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001945,F001651,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001946,F001405,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001947,F001720,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001948,F000306,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001949,F001845,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001950,F001360,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001951,F000087,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001952,F001890,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001953,F000688,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001954,F001312,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001955,F000745,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001956,F001053,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001957,F001210,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001958,F000880,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001959,F000530,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001960,F000256,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001961,F000171,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001962,F001804,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001963,F001425,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001964,F001686,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001965,F001234,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001966,F001028,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001967,F000897,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001968,F000622,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001969,F000585,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001970,F000439,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001971,F000982,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001972,F001500,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001973,F001438,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001974,F001154,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001975,F001757,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001976,F001619,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001977,F001219,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001978,F001886,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001979,F000702,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001980,F001490,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001981,F001819,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001982,F001511,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001983,F000577,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001984,F000821,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001985,F000998,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001986,F001909,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001987,F000995,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001988,F000920,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001989,F001656,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001990,F000217,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001991,F001474,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
